strategy,entry_time,side,entry_px,sl,tp,exit_px,exit_time,outcome,pnl_pts,reason
OB_MIT,2025-02-03 07:20:00+00:00,BUY,2787.1,2784.83,2791.64,2791.64,2025-02-03T08:12:00.000000000,TP,4.54,OB_BULL
OB_MIT,2025-02-03 07:25:00+00:00,BUY,2786.52,2784.83,2789.91,2789.91,2025-02-03T07:58:00.000000000,TP,3.39,OB_BULL
OB_MIT,2025-02-03 07:30:00+00:00,BUY,2786.76,2784.83,2790.63,2790.63,2025-02-03T08:11:00.000000000,TP,3.87,OB_BULL
OB_MIT,2025-02-03 07:35:00+00:00,BUY,2786.04,2784.83,2788.47,2788.47,2025-02-03T07:42:00.000000000,TP,2.43,OB_BULL
OB_MIT,2025-02-03 07:40:00+00:00,BUY,2786.56,2785.11,2789.47,2789.47,2025-02-03T07:43:00.000000000,TP,2.91,OB_BULL
OB_MIT,2025-02-03 07:47:00+00:00,BUY,2787.52,2784.83,2792.9,2792.9,2025-02-03T08:14:00.000000000,TP,5.38,OB_BULL
OB_MIT,2025-02-03 07:52:00+00:00,BUY,2787.07,2785.11,2791.0,2791.0,2025-02-03T08:11:00.000000000,TP,3.93,OB_BULL
OB_MIT,2025-02-03 07:57:00+00:00,BUY,2787.79,2784.83,2793.72,2793.72,2025-02-03T08:14:00.000000000,TP,5.93,OB_BULL
OB_MIT,2025-02-03 08:02:00+00:00,SELL,2787.33,2790.27,2781.45,2790.27,2025-02-03T08:11:00.000000000,SL,-2.94,OB_BEAR
OB_MIT,2025-02-03 08:07:00+00:00,SELL,2788.29,2790.27,2784.33,2790.27,2025-02-03T08:11:00.000000000,SL,-1.98,OB_BEAR
OB_MIT,2025-02-03 09:15:00+00:00,SELL,2797.8,2798.8,2795.8,2795.8,2025-02-03T09:17:00.000000000,TP,2.0,OB_BEAR
OB_MIT,2025-02-03 09:21:00+00:00,BUY,2795.67,2794.79,2797.43,2797.43,2025-02-03T09:23:00.000000000,TP,1.76,OB_BULL
OB_MIT,2025-02-03 09:26:00+00:00,BUY,2797.58,2794.79,2803.17,2794.79,2025-02-03T10:02:00.000000000,SL,-2.79,OB_BULL
