module,gate,model,cost,split,n_total,n_aligned,n_against,n_none,n_missing,admitted_frac,base_n,base_pf,base_pts,base_meanR,base_wr,al_n,al_pf,al_pts,al_meanR,al_wr,ag_n,ag_pf,ag_pts,ag_meanR,ag_wr,dR,p_flip,dR_lo,dR_hi,pf_lo,pf_hi,pts_lo,pts_hi,p_perm,sanity_flag
s99_mss_fvg,B3_db0.10,q,0.45,ALL,1871,1036,483,340,12,0.554,1871,0.822,-1001.2,-0.1972,38.2,1036,0.84,-533.3,-0.2045,37.6,483,0.734,-388.9,-0.2398,36.6,0.0353,0.555,-0.1117,0.1084,0.71,0.911,-721.5,-208.4,,
s99_mss_fvg,B5_w2,q,0.45,ALL,1871,936,933,2,0,0.5,1871,0.822,-1001.2,-0.1972,38.2,936,0.816,-500.4,-0.1844,38.9,933,0.827,-502.1,-0.2109,37.4,0.0264,0.6255,-0.1066,0.1064,0.726,0.918,-779.5,-220.6,,
s99_mss_fvg,B1,q,0.45,TRAIN,910,413,410,87,0,0.454,910,0.817,-377.2,-0.2527,37.0,413,0.839,-143.0,-0.2206,38.5,410,0.81,-183.7,-0.2782,35.9,0.0576,0.488,-0.1519,0.16,0.671,0.991,-312.2,-8.4,,
s99_mss_fvg,B2,q,0.45,TRAIN,910,354,556,0,0,0.389,910,0.817,-377.2,-0.2527,37.0,354,0.904,-76.4,-0.2741,36.2,556,0.762,-300.7,-0.2391,37.6,-0.035,0.64,-0.1619,0.1567,0.685,0.953,-335.4,-46.7,,
s99_mss_fvg,B3,q,0.45,TRAIN,910,605,305,0,0,0.665,910,0.817,-377.2,-0.2527,37.0,605,0.855,-201.0,-0.2232,38.2,305,0.741,-176.2,-0.3112,34.8,0.088,0.2105,-0.1423,0.1307,0.688,0.946,-331.0,-54.2,,
s99_mss_fvg,B4,q,0.45,TRAIN,910,452,398,60,0,0.497,910,0.817,-377.2,-0.2527,37.0,452,0.833,-170.0,-0.2207,38.5,398,0.848,-136.3,-0.2612,36.4,0.0405,0.615,-0.1601,0.1619,0.687,1.001,-309.6,1.0,,
s99_mss_fvg,B5,q,0.45,TRAIN,910,447,463,0,0,0.491,910,0.817,-377.2,-0.2527,37.0,447,0.728,-274.2,-0.2606,37.1,463,0.903,-103.0,-0.2451,36.9,-0.0156,0.8485,-0.1612,0.1524,0.677,0.973,-346.4,-26.0,,
s99_mss_fvg,B6,q,0.45,TRAIN,910,276,576,58,0,0.303,910,0.817,-377.2,-0.2527,37.0,276,0.934,-37.8,-0.1812,40.2,576,0.787,-284.0,-0.2772,35.9,0.096,0.209,-0.1527,0.1452,0.681,1.0,-316.6,0.4,,
s99_mss_fvg,C2,q,0.45,TRAIN,910,470,433,0,7,0.516,910,0.817,-377.2,-0.2527,37.0,470,0.764,-244.6,-0.2432,37.9,433,0.882,-118.4,-0.2602,36.3,0.017,0.8325,-0.1499,0.1558,0.685,0.976,-333.5,-23.7,,
s99_mss_fvg,B1_utc,q,0.45,TRAIN,910,383,350,177,0,0.421,910,0.817,-377.2,-0.2527,37.0,383,0.732,-234.7,-0.2383,37.9,350,1.029,21.7,-0.1683,40.0,-0.0699,0.429,-0.1705,0.1805,0.725,1.031,-233.6,23.7,,
s99_mss_fvg,B2_lb2,q,0.45,TRAIN,910,349,561,0,0,0.384,910,0.817,-377.2,-0.2527,37.0,349,0.898,-80.0,-0.2812,35.8,561,0.767,-297.2,-0.235,37.8,-0.0463,0.572,-0.1484,0.1578,0.687,0.963,-339.2,-35.8,,
s99_mss_fvg,B2_lb5,q,0.45,TRAIN,910,381,529,0,0,0.419,910,0.817,-377.2,-0.2527,37.0,381,0.784,-201.1,-0.3395,33.3,529,0.845,-176.1,-0.1902,39.7,-0.1494,0.0625,-0.156,0.1571,0.692,0.949,-332.5,-51.1,,
s99_mss_fvg,B3_db0.05,q,0.45,TRAIN,910,566,266,66,12,0.622,910,0.817,-377.2,-0.2527,37.0,566,0.873,-164.4,-0.2149,38.5,266,0.779,-130.4,-0.3051,35.0,0.0902,0.231,-0.15,0.1474,0.702,0.986,-291.1,-13.0,,
s99_mss_fvg,B3_db0.10,q,0.45,TRAIN,910,529,221,148,12,0.581,910,0.817,-377.2,-0.2527,37.0,529,0.84,-198.4,-0.2363,37.6,221,0.807,-94.8,-0.3194,34.4,0.0831,0.3085,-0.1512,0.1648,0.693,0.993,-276.4,-5.5,,
s99_mss_fvg,B5_w2,q,0.45,TRAIN,910,445,463,2,0,0.489,910,0.817,-377.2,-0.2527,37.0,445,0.737,-266.1,-0.256,37.3,463,0.893,-112.4,-0.2513,36.7,-0.0046,0.957,-0.1521,0.1604,0.676,0.965,-343.8,-33.2,,
s99_mss_fvg,B1,q,0.45,TEST,961,429,456,76,0,0.446,961,0.825,-624.0,-0.1447,39.2,429,0.676,-503.9,-0.2241,36.1,456,0.852,-262.0,-0.1203,40.1,-0.1038,0.184,-0.1509,0.1566,0.654,0.891,-593.1,-171.3,,
s99_mss_fvg,B2,q,0.45,TEST,961,404,557,0,0,0.42,961,0.825,-624.0,-0.1447,39.2,404,0.709,-433.8,-0.1515,39.4,557,0.908,-190.2,-0.1398,39.1,-0.0116,0.886,-0.1474,0.1493,0.701,0.951,-552.5,-84.3,,
s99_mss_fvg,B3,q,0.45,TEST,961,613,347,1,0,0.638,961,0.825,-624.0,-0.1447,39.2,613,0.862,-325.6,-0.1383,39.2,347,0.754,-292.4,-0.1534,39.5,0.015,0.833,-0.1472,0.1522,0.701,0.954,-544.8,-78.7,,
s99_mss_fvg,B4,q,0.45,TEST,961,422,468,71,0,0.439,961,0.825,-624.0,-0.1447,39.2,422,0.915,-117.3,-0.089,41.5,468,0.797,-390.5,-0.168,38.2,0.079,0.3115,-0.1542,0.1542,0.719,0.981,-475.5,-32.4,,
s99_mss_fvg,B5,q,0.45,TEST,961,496,465,0,0,0.516,961,0.825,-624.0,-0.1447,39.2,496,0.85,-261.0,-0.1486,39.1,465,0.801,-363.0,-0.1406,39.4,-0.008,0.9075,-0.1448,0.1429,0.696,0.945,-551.8,-92.7,,
s99_mss_fvg,B6,q,0.45,TEST,961,260,651,50,0,0.271,961,0.825,-624.0,-0.1447,39.2,260,0.614,-409.6,-0.2905,33.1,651,0.852,-342.5,-0.1084,40.9,-0.1821,0.0155,-0.1452,0.1524,0.661,0.893,-595.2,-168.4,,
s99_mss_fvg,C2,q,0.45,TEST,961,480,481,0,0,0.499,961,0.825,-624.0,-0.1447,39.2,480,0.807,-313.3,-0.1593,38.8,481,0.839,-310.8,-0.1302,39.7,-0.0291,0.6875,-0.1414,0.1499,0.706,0.957,-534.1,-75.4,,
s99_mss_fvg,B1_utc,q,0.45,TEST,961,425,407,129,0,0.442,961,0.825,-624.0,-0.1447,39.2,425,0.733,-407.1,-0.1906,37.4,407,0.89,-173.2,-0.1306,39.8,-0.0601,0.464,-0.1603,0.1618,0.676,0.943,-503.6,-82.3,,
s99_mss_fvg,B2_lb2,q,0.45,TEST,961,382,579,0,0,0.398,961,0.825,-624.0,-0.1447,39.2,382,0.733,-370.2,-0.1619,39.0,579,0.883,-253.8,-0.1334,39.4,-0.0284,0.6955,-0.1447,0.1433,0.705,0.963,-547.0,-61.8,,
s99_mss_fvg,B2_lb5,q,0.45,TEST,961,412,549,0,0,0.429,961,0.825,-624.0,-0.1447,39.2,412,0.708,-455.2,-0.1244,40.3,549,0.915,-168.8,-0.16,38.4,0.0355,0.632,-0.1392,0.1458,0.711,0.954,-527.4,-81.7,,
s99_mss_fvg,B3_db0.05,q,0.45,TEST,961,566,299,96,0,0.589,961,0.825,-624.0,-0.1447,39.2,566,0.829,-386.2,-0.1757,37.6,299,0.71,-311.0,-0.1784,38.5,0.0027,0.976,-0.16,0.1579,0.661,0.918,-580.1,-130.7,,
s99_mss_fvg,B3_db0.10,q,0.45,TEST,961,507,262,192,0,0.528,961,0.825,-624.0,-0.1447,39.2,507,0.839,-334.9,-0.1714,37.7,262,0.698,-294.1,-0.1727,38.5,0.0013,0.988,-0.1603,0.1588,0.665,0.937,-531.0,-93.4,,
s99_mss_fvg,B5_w2,q,0.45,TEST,961,491,470,0,0,0.511,961,0.825,-624.0,-0.1447,39.2,491,0.863,-234.3,-0.1196,40.3,470,0.79,-389.7,-0.171,38.1,0.0514,0.489,-0.1444,0.1419,0.705,0.955,-540.9,-79.9,,
s99_mss_fvg,B1,q,0.7,ALL,1871,842,866,163,0,0.45,1871,0.751,-1469.0,-0.2801,38.2,842,0.667,-857.4,-0.3073,37.3,866,0.769,-662.2,-0.2756,38.1,-0.0317,0.5985,-0.1154,0.1058,0.635,0.808,-1020.4,-506.7,0.552,
s99_mss_fvg,B2,q,0.7,ALL,1871,758,1113,0,0,0.405,1871,0.751,-1469.0,-0.2801,38.2,758,0.709,-699.7,-0.2922,37.9,1113,0.78,-769.2,-0.2718,38.4,-0.0204,0.6945,-0.1105,0.103,0.668,0.84,-1007.4,-462.1,0.734,
s99_mss_fvg,B3,q,0.7,ALL,1871,1218,652,1,0,0.651,1871,0.751,-1469.0,-0.2801,38.2,1218,0.789,-831.1,-0.2613,38.7,652,0.679,-631.6,-0.3139,37.3,0.0526,0.318,-0.103,0.1019,0.667,0.841,-1000.8,-456.0,0.354,
s99_mss_fvg,B4,q,0.7,ALL,1871,874,866,131,0,0.467,1871,0.751,-1469.0,-0.2801,38.2,874,0.8,-505.8,-0.2424,39.9,866,0.748,-743.2,-0.2913,37.4,0.0489,0.416,-0.119,0.1189,0.679,0.87,-895.8,-349.0,0.404,
s99_mss_fvg,B5,q,0.7,ALL,1871,943,928,0,0,0.504,1871,0.751,-1469.0,-0.2801,38.2,943,0.733,-771.0,-0.2861,38.2,928,0.769,-698.0,-0.2739,38.1,-0.0122,0.8255,-0.1108,0.1035,0.667,0.842,-999.7,-457.7,0.83,
s99_mss_fvg,B6,q,0.7,ALL,1871,536,1227,108,0,0.286,1871,0.751,-1469.0,-0.2801,38.2,536,0.662,-581.5,-0.3181,36.8,1227,0.756,-933.3,-0.2704,38.5,-0.0477,0.3725,-0.1024,0.1069,0.646,0.813,-1016.8,-504.1,0.458,
s99_mss_fvg,C2,q,0.7,ALL,1871,950,914,0,7,0.508,1871,0.751,-1469.0,-0.2801,38.2,950,0.717,-795.4,-0.2873,38.3,914,0.786,-657.7,-0.2709,38.1,-0.0164,0.7505,-0.1089,0.1076,0.659,0.843,-1018.8,-447.1,0.778,
s99_mss_fvg,B1_utc,q,0.7,ALL,1871,808,757,306,0,0.432,1871,0.751,-1469.0,-0.2801,38.2,808,0.666,-843.9,-0.2964,37.6,757,0.86,-340.7,-0.2284,39.9,-0.068,0.245,-0.1142,0.1131,0.665,0.855,-849.2,-345.8,,
s99_mss_fvg,B2_lb2,q,0.7,ALL,1871,731,1140,0,0,0.391,1871,0.751,-1469.0,-0.2801,38.2,731,0.723,-632.9,-0.3025,37.5,1140,0.769,-836.0,-0.2657,38.6,-0.0369,0.511,-0.105,0.1056,0.668,0.84,-1007.4,-452.4,,
s99_mss_fvg,B2_lb5,q,0.7,ALL,1871,793,1078,0,0,0.424,1871,0.751,-1469.0,-0.2801,38.2,793,0.673,-854.5,-0.3095,36.9,1078,0.813,-614.4,-0.2584,39.1,-0.0511,0.337,-0.1015,0.1069,0.671,0.841,-998.1,-466.4,,
s99_mss_fvg,B3_db0.05,q,0.7,ALL,1871,1132,565,162,12,0.605,1871,0.751,-1469.0,-0.2801,38.2,1132,0.776,-833.7,-0.276,38.1,565,0.667,-582.7,-0.3242,36.8,0.0481,0.399,-0.1085,0.1121,0.658,0.838,-958.2,-429.4,,
s99_mss_fvg,B3_db0.10,q,0.7,ALL,1871,1036,483,340,12,0.554,1871,0.751,-1469.0,-0.2801,38.2,1036,0.773,-792.3,-0.2843,37.6,483,0.669,-509.6,-0.3242,36.6,0.04,0.472,-0.1154,0.1023,0.646,0.837,-908.2,-401.9,,
s99_mss_fvg,B5_w2,q,0.7,ALL,1871,936,933,2,0,0.5,1871,0.751,-1469.0,-0.2801,38.2,936,0.743,-734.4,-0.2692,38.9,933,0.759,-735.4,-0.2918,37.4,0.0227,0.692,-0.1079,0.1122,0.665,0.848,-1008.4,-438.2,,
s99_mss_fvg,B1,q,0.7,TRAIN,910,413,410,87,0,0.454,910,0.726,-604.7,-0.3497,37.0,413,0.742,-246.2,-0.3189,38.5,410,0.723,-286.2,-0.3739,35.9,0.055,0.51,-0.1648,0.1645,0.598,0.875,-412.3,-119.4,0.472,
s99_mss_fvg,B2,q,0.7,TRAIN,910,354,556,0,0,0.389,910,0.726,-604.7,-0.3497,37.0,354,0.807,-164.9,-0.371,36.2,556,0.675,-439.7,-0.3361,37.6,-0.0349,0.6555,-0.1606,0.1613,0.608,0.853,-451.6,-154.0,0.668,
s99_mss_fvg,B3,q,0.7,TRAIN,910,605,305,0,0,0.665,910,0.726,-604.7,-0.3497,37.0,605,0.761,-352.2,-0.3192,38.2,305,0.654,-252.4,-0.4103,34.8,0.0912,0.2035,-0.1476,0.1394,0.606,0.848,-452.1,-160.6,0.268,
s99_mss_fvg,B4,q,0.7,TRAIN,910,452,398,60,0,0.497,910,0.726,-604.7,-0.3497,37.0,452,0.74,-283.0,-0.3184,38.5,398,0.754,-235.8,-0.3581,36.4,0.0398,0.6295,-0.1588,0.1619,0.613,0.895,-409.0,-103.6,0.622,
s99_mss_fvg,B5,q,0.7,TRAIN,910,447,463,0,0,0.491,910,0.726,-604.7,-0.3497,37.0,447,0.642,-386.0,-0.3599,37.1,463,0.806,-218.7,-0.3399,36.9,-0.02,0.797,-0.1596,0.1525,0.596,0.86,-463.9,-149.7,0.816,
s99_mss_fvg,B6,q,0.7,TRAIN,910,276,576,58,0,0.303,910,0.726,-604.7,-0.3497,37.0,276,0.827,-106.8,-0.2808,40.2,576,0.699,-428.0,-0.3733,35.9,0.0925,0.2295,-0.1557,0.1506,0.597,0.883,-425.4,-112.6,0.27,
s99_mss_fvg,C2,q,0.7,TRAIN,910,470,433,0,7,0.516,910,0.726,-604.7,-0.3497,37.0,470,0.674,-362.1,-0.3434,37.9,433,0.788,-226.7,-0.3542,36.3,0.0109,0.9005,-0.1627,0.1623,0.59,0.875,-460.0,-132.7,0.896,
s99_mss_fvg,B1_utc,q,0.7,TRAIN,910,383,350,177,0,0.421,910,0.726,-604.7,-0.3497,37.0,383,0.647,-330.5,-0.3349,37.9,350,0.918,-65.8,-0.2634,40.0,-0.0715,0.428,-0.1733,0.1727,0.639,0.908,-325.7,-75.9,,
s99_mss_fvg,B2_lb2,q,0.7,TRAIN,910,349,561,0,0,0.384,910,0.726,-604.7,-0.3497,37.0,349,0.801,-167.2,-0.3773,35.8,561,0.679,-437.4,-0.3325,37.8,-0.0448,0.5805,-0.1498,0.1599,0.607,0.854,-456.3,-149.3,,
s99_mss_fvg,B2_lb5,q,0.7,TRAIN,910,381,529,0,0,0.419,910,0.726,-604.7,-0.3497,37.0,381,0.702,-296.3,-0.4337,33.3,529,0.746,-308.3,-0.2892,39.7,-0.1445,0.0695,-0.1579,0.156,0.616,0.843,-435.9,-167.3,,
s99_mss_fvg,B3_db0.05,q,0.7,TRAIN,910,566,266,66,12,0.622,910,0.726,-604.7,-0.3497,37.0,566,0.778,-305.9,-0.3107,38.5,266,0.689,-196.9,-0.4036,35.0,0.0929,0.2265,-0.1491,0.1489,0.624,0.888,-390.6,-109.2,,
s99_mss_fvg,B3_db0.10,q,0.7,TRAIN,910,529,221,148,12,0.581,910,0.726,-604.7,-0.3497,37.0,529,0.75,-330.6,-0.3313,37.6,221,0.716,-150.0,-0.4176,34.4,0.0863,0.287,-0.1545,0.1599,0.609,0.882,-382.7,-102.3,,
s99_mss_fvg,B5_w2,q,0.7,TRAIN,910,445,463,2,0,0.489,910,0.726,-604.7,-0.3497,37.0,445,0.651,-377.3,-0.355,37.3,463,0.797,-228.2,-0.3466,36.7,-0.0083,0.921,-0.1595,0.1584,0.595,0.875,-458.2,-134.0,,
s99_mss_fvg,B1,q,0.7,TEST,961,429,456,76,0,0.446,961,0.767,-864.3,-0.2141,39.2,429,0.623,-611.1,-0.2961,36.1,456,0.795,-376.0,-0.1872,40.1,-0.1088,0.1705,-0.146,0.1567,0.608,0.838,-698.2,-267.6,0.218,
s99_mss_fvg,B2,q,0.7,TEST,961,404,557,0,0,0.42,961,0.767,-864.3,-0.2141,39.2,404,0.656,-534.8,-0.2231,39.4,557,0.847,-329.5,-0.2076,39.1,-0.0155,0.839,-0.1484,0.1444,0.647,0.895,-678.9,-184.3,0.862,
s99_mss_fvg,B3,q,0.7,TEST,961,613,347,1,0,0.638,961,0.767,-864.3,-0.2141,39.2,613,0.805,-478.9,-0.2041,39.2,347,0.694,-379.2,-0.2291,39.5,0.0249,0.73,-0.1535,0.1453,0.656,0.888,-656.6,-200.8,0.742,
s99_mss_fvg,B4,q,0.7,TEST,961,422,468,71,0,0.439,961,0.767,-864.3,-0.2141,39.2,422,0.846,-222.8,-0.161,41.5,468,0.745,-507.5,-0.2344,38.2,0.0734,0.3555,-0.1607,0.1603,0.67,0.911,-583.9,-148.0,0.348,
s99_mss_fvg,B5,q,0.7,TEST,961,496,465,0,0,0.516,961,0.767,-864.3,-0.2141,39.2,496,0.787,-385.0,-0.2196,39.1,465,0.747,-479.3,-0.2082,39.4,-0.0114,0.888,-0.1477,0.1457,0.647,0.885,-662.3,-209.6,0.888,
s99_mss_fvg,B6,q,0.7,TEST,961,260,651,50,0,0.271,961,0.767,-864.3,-0.2141,39.2,260,0.57,-474.6,-0.3576,33.1,651,0.79,-505.3,-0.1793,40.9,-0.1783,0.02,-0.144,0.1517,0.612,0.831,-714.1,-279.3,0.044,
s99_mss_fvg,C2,q,0.7,TEST,961,480,481,0,0,0.499,961,0.767,-864.3,-0.2141,39.2,480,0.744,-433.3,-0.2324,38.8,481,0.785,-431.0,-0.1959,39.7,-0.0364,0.6275,-0.1536,0.1476,0.648,0.885,-658.5,-204.0,0.616,
s99_mss_fvg,B1_utc,q,0.7,TEST,961,425,407,129,0,0.442,961,0.767,-864.3,-0.2141,39.2,425,0.677,-513.4,-0.2618,37.4,407,0.831,-274.9,-0.1984,39.8,-0.0634,0.441,-0.1564,0.1488,0.626,0.878,-609.7,-188.8,,
s99_mss_fvg,B2_lb2,q,0.7,TEST,961,382,579,0,0,0.398,961,0.767,-864.3,-0.2141,39.2,382,0.678,-465.7,-0.2342,39.0,579,0.823,-398.6,-0.2009,39.4,-0.0333,0.6505,-0.1459,0.1431,0.65,0.898,-670.7,-178.4,,
s99_mss_fvg,B2_lb5,q,0.7,TEST,961,412,549,0,0,0.429,961,0.767,-864.3,-0.2141,39.2,412,0.656,-558.2,-0.1947,40.3,549,0.853,-306.1,-0.2287,38.4,0.034,0.638,-0.1472,0.1486,0.65,0.888,-660.5,-202.5,,
s99_mss_fvg,B3_db0.05,q,0.7,TEST,961,566,299,96,0,0.589,961,0.767,-864.3,-0.2141,39.2,566,0.775,-527.7,-0.2413,37.6,299,0.655,-385.8,-0.2535,38.5,0.0122,0.8895,-0.1569,0.1684,0.615,0.865,-681.8,-220.8,,
s99_mss_fvg,B3_db0.10,q,0.7,TEST,961,507,262,192,0,0.528,961,0.767,-864.3,-0.2141,39.2,507,0.787,-461.7,-0.2351,37.7,262,0.645,-359.6,-0.2455,38.5,0.0103,0.9135,-0.1634,0.155,0.616,0.872,-630.8,-195.3,,
s99_mss_fvg,B5_w2,q,0.7,TEST,961,491,470,0,0,0.511,961,0.767,-864.3,-0.2141,39.2,491,0.799,-357.1,-0.1914,40.3,470,0.736,-507.2,-0.2378,38.1,0.0464,0.526,-0.1482,0.1523,0.648,0.883,-660.0,-209.3,,
s04_breaker_block,B1,mid,0.75,ALL,6613,2937,3013,663,0,0.444,6613,0.753,-3628.7,-0.2575,35.9,2937,0.749,-1608.8,-0.2605,36.0,3013,0.766,-1586.7,-0.2593,35.7,-0.0011,0.978,-0.0778,0.0743,0.707,0.807,-1987.0,-1229.9,,
s04_breaker_block,B2,mid,0.75,ALL,6613,3250,3362,1,0,0.491,6613,0.753,-3628.7,-0.2575,35.9,3250,0.76,-1732.8,-0.2498,36.1,3362,0.747,-1893.6,-0.2645,35.8,0.0148,0.7195,-0.0789,0.0759,0.706,0.804,-2212.8,-1418.1,,
s04_breaker_block,B3,mid,0.75,ALL,6613,3492,3121,0,0,0.528,6613,0.753,-3628.7,-0.2575,35.9,3492,0.782,-1690.4,-0.235,36.7,3121,0.721,-1938.3,-0.2826,35.1,0.0476,0.214,-0.0749,0.0743,0.705,0.799,-2201.5,-1445.7,,
s04_breaker_block,B4,mid,0.75,ALL,6613,2967,3042,604,0,0.449,6613,0.753,-3628.7,-0.2575,35.9,2967,0.745,-1648.3,-0.2403,36.6,3042,0.773,-1583.9,-0.2628,35.6,0.0225,0.595,-0.079,0.0838,0.708,0.814,-2008.1,-1217.3,,
s04_breaker_block,B5,mid,0.75,ALL,6613,3263,3350,0,0,0.493,6613,0.753,-3628.7,-0.2575,35.9,3263,0.723,-1986.5,-0.2758,35.3,3350,0.782,-1642.2,-0.2396,36.5,-0.0362,0.3585,-0.0769,0.0744,0.706,0.801,-2211.5,-1422.4,,
s04_breaker_block,B6,mid,0.75,ALL,6613,1515,4699,399,0,0.229,6613,0.753,-3628.7,-0.2575,35.9,1515,0.815,-613.8,-0.2191,37.3,4699,0.732,-2807.1,-0.2766,35.3,0.0575,0.121,-0.0709,0.0732,0.703,0.803,-2131.3,-1295.5,,
s04_breaker_block,C2,mid,0.75,ALL,6613,3193,3404,0,16,0.483,6613,0.753,-3628.7,-0.2575,35.9,3193,0.737,-1831.2,-0.2637,35.8,3404,0.768,-1782.2,-0.2501,36.1,-0.0135,0.735,-0.0762,0.0762,0.707,0.806,-2197.7,-1385.0,,
s04_breaker_block,B1_utc,mid,0.75,ALL,6613,2607,2929,1077,0,0.394,6613,0.753,-3628.7,-0.2575,35.9,2607,0.765,-1346.6,-0.2482,36.3,2929,0.728,-1856.6,-0.2709,35.3,0.0227,0.5925,-0.0826,0.0825,0.695,0.796,-1968.1,-1238.9,,
s04_breaker_block,B2_lb2,mid,0.75,ALL,6613,3250,3362,1,0,0.491,6613,0.753,-3628.7,-0.2575,35.9,3250,0.751,-1797.5,-0.2664,35.6,3362,0.756,-1828.9,-0.2485,36.3,-0.0178,0.65,-0.0788,0.0842,0.704,0.807,-2224.4,-1384.7,,
s04_breaker_block,B2_lb5,mid,0.75,ALL,6613,3272,3341,0,0,0.495,6613,0.753,-3628.7,-0.2575,35.9,3272,0.752,-1803.3,-0.2559,36.0,3341,0.755,-1825.3,-0.259,35.9,0.0031,0.9245,-0.071,0.0751,0.708,0.803,-2197.3,-1396.3,,
s04_breaker_block,B3_db0.05,mid,0.75,ALL,6613,3184,2803,596,30,0.481,6613,0.753,-3628.7,-0.2575,35.9,3184,0.793,-1467.9,-0.2285,36.9,2803,0.724,-1729.3,-0.285,35.0,0.0565,0.1685,-0.0816,0.0802,0.71,0.811,-1978.3,-1234.2,,
s04_breaker_block,B3_db0.10,mid,0.75,ALL,6613,2868,2466,1249,30,0.434,6613,0.753,-3628.7,-0.2575,35.9,2868,0.805,-1254.6,-0.2234,37.0,2466,0.717,-1572.5,-0.2933,34.8,0.0699,0.0815,-0.0805,0.0785,0.714,0.817,-1758.0,-1082.3,,
s04_breaker_block,B5_w2,mid,0.75,ALL,6613,3210,3402,1,0,0.485,6613,0.753,-3628.7,-0.2575,35.9,3210,0.723,-1940.8,-0.2649,35.8,3402,0.78,-1692.5,-0.251,36.1,-0.0139,0.733,-0.0751,0.0764,0.704,0.801,-2246.5,-1402.7,,
s04_breaker_block,B1,mid,0.75,TRAIN,2561,1127,1178,256,0,0.44,2561,0.712,-1418.6,-0.2642,36.8,1127,0.705,-620.0,-0.2799,36.6,1178,0.731,-623.1,-0.2499,37.0,-0.0299,0.6505,-0.1231,0.1273,0.653,0.799,-806.7,-419.1,,
s04_breaker_block,B2,mid,0.75,TRAIN,2561,1238,1323,0,0,0.483,2561,0.712,-1418.6,-0.2642,36.8,1238,0.699,-734.1,-0.2723,36.3,1323,0.725,-684.5,-0.2567,37.2,-0.0157,0.7995,-0.1265,0.1241,0.645,0.784,-917.3,-499.6,,
s04_breaker_block,B3,mid,0.75,TRAIN,2561,1364,1197,0,0,0.533,2561,0.712,-1418.6,-0.2642,36.8,1364,0.737,-676.4,-0.2468,37.5,1197,0.686,-742.2,-0.2842,36.0,0.0374,0.514,-0.115,0.1066,0.648,0.774,-902.5,-534.2,,
s04_breaker_block,B4,mid,0.75,TRAIN,2561,1161,1182,218,0,0.453,2561,0.712,-1418.6,-0.2642,36.8,1161,0.772,-493.4,-0.1969,39.0,1182,0.689,-727.5,-0.2948,35.7,0.0979,0.113,-0.1276,0.1151,0.66,0.8,-796.2,-429.9,,
s04_breaker_block,B5,mid,0.75,TRAIN,2561,1215,1346,0,0,0.474,2561,0.712,-1418.6,-0.2642,36.8,1215,0.673,-782.1,-0.2996,35.6,1346,0.75,-636.5,-0.2323,37.9,-0.0673,0.246,-0.1162,0.116,0.648,0.78,-906.9,-515.0,,
s04_breaker_block,B6,mid,0.75,TRAIN,2561,607,1787,167,0,0.237,2561,0.712,-1418.6,-0.2642,36.8,607,0.772,-251.7,-0.2488,37.6,1787,0.688,-1098.7,-0.2791,36.2,0.0303,0.6115,-0.1188,0.1134,0.639,0.776,-876.3,-489.0,,
s04_breaker_block,C2,mid,0.75,TRAIN,2561,1167,1378,0,16,0.456,2561,0.712,-1418.6,-0.2642,36.8,1167,0.697,-684.0,-0.2817,36.2,1378,0.728,-719.4,-0.2457,37.4,-0.0361,0.556,-0.1186,0.1141,0.647,0.78,-918.5,-512.5,,
s04_breaker_block,B1_utc,mid,0.75,TRAIN,2561,961,1130,470,0,0.375,2561,0.712,-1418.6,-0.2642,36.8,961,0.737,-473.6,-0.2587,37.1,1130,0.704,-662.1,-0.2726,36.3,0.0139,0.835,-0.13,0.1253,0.647,0.795,-748.5,-387.2,,
s04_breaker_block,B2_lb2,mid,0.75,TRAIN,2561,1247,1313,1,0,0.487,2561,0.712,-1418.6,-0.2642,36.8,1247,0.698,-746.9,-0.277,36.2,1313,0.728,-669.5,-0.2512,37.4,-0.0258,0.6695,-0.1231,0.1202,0.645,0.782,-919.5,-506.3,,
s04_breaker_block,B2_lb5,mid,0.75,TRAIN,2561,1286,1275,0,0,0.502,2561,0.712,-1418.6,-0.2642,36.8,1286,0.691,-783.6,-0.2803,36.2,1275,0.735,-635.0,-0.2481,37.4,-0.0322,0.5895,-0.1242,0.1217,0.646,0.783,-917.6,-505.8,,
s04_breaker_block,B3_db0.05,mid,0.75,TRAIN,2561,1237,1087,207,30,0.483,2561,0.712,-1418.6,-0.2642,36.8,1237,0.735,-615.8,-0.2462,37.5,1087,0.69,-663.2,-0.289,35.9,0.0428,0.4685,-0.1185,0.1174,0.646,0.785,-825.0,-451.0,,
s04_breaker_block,B3_db0.10,mid,0.75,TRAIN,2561,1128,934,469,30,0.44,2561,0.712,-1418.6,-0.2642,36.8,1128,0.738,-557.1,-0.2529,37.2,934,0.669,-607.0,-0.3056,35.4,0.0527,0.4125,-0.1297,0.1289,0.637,0.784,-760.6,-404.7,,
s04_breaker_block,B5_w2,mid,0.75,TRAIN,2561,1228,1332,1,0,0.48,2561,0.712,-1418.6,-0.2642,36.8,1228,0.686,-746.8,-0.2788,36.3,1332,0.735,-676.5,-0.2523,37.2,-0.0265,0.666,-0.1216,0.1223,0.648,0.783,-914.6,-512.0,,
s04_breaker_block,B1,mid,0.75,TEST,4052,1810,1835,407,0,0.447,4052,0.774,-2210.1,-0.2532,35.4,1810,0.77,-988.8,-0.2484,35.6,1835,0.784,-963.5,-0.2653,34.9,0.017,0.7235,-0.1003,0.101,0.714,0.851,-1307.5,-631.3,,
